date,data_type,sd,value
2021-02-12,B117,186.09763441022724,709.0671076196904
2021-02-12,Non-B117,202.8264522141472,442.8283251151463
2021-02-13,B117,188.77706879009997,744.2314618354991
2021-02-13,Non-B117,200.18837042166183,430.43769782505063
2021-02-14,B117,191.92993136606344,776.2639745874221
2021-02-14,Non-B117,173.84363507307697,423.1269958293976
2021-02-15,B117,192.12403069302474,807.2635764669225
2021-02-15,Non-B117,144.02738452380828,416.0491652244507
2021-02-16,B117,197.75827028033459,838.5236974669356
2021-02-16,Non-B117,120.13407864254832,409.4268583328066
2021-02-17,B117,206.88551849094472,868.4318317807296
2021-02-17,Non-B117,104.76400659346511,405.84796596856097
2021-02-18,B117,218.60771919289039,897.9968321597596
2021-02-18,Non-B117,104.60251436166043,403.5665708405102
2021-02-19,B117,235.4363224430619,928.5562839500069
2021-02-19,Non-B117,120.45397633850264,402.2550716358058
2021-02-20,B117,253.66794948969002,958.4290543867158
2021-02-20,Non-B117,144.92344158715497,400.3953605535083
2021-02-21,B117,274.607007118512,988.8230855056985
2021-02-21,Non-B117,163.13897941781806,394.76253488166475
2021-02-22,B117,298.10284799610304,1019.9778193433083
2021-02-22,Non-B117,178.75324395429578,387.29906914539885
2021-02-23,B117,324.06066556749903,1051.757888995409
2021-02-23,Non-B117,196.75850671110626,379.7973269903766
