date,data_type,estimate_type,median_R_mean,median_R_highHPD,median_R_lowHPD
2021-02-08,Non-B117,Cori_step,0.8009028265490122,0.9169178765374945,0.68488777656053
2021-02-09,Non-B117,Cori_step,0.8009028265490122,0.9169178765374945,0.68488777656053
2021-02-10,Non-B117,Cori_step,0.8009028265490122,0.9169178765374945,0.68488777656053
2021-02-11,Non-B117,Cori_step,0.8009028265490122,0.9169178765374945,0.68488777656053
2021-02-12,Non-B117,Cori_step,0.8009028265490122,0.9169178765374945,0.68488777656053
2021-02-13,Non-B117,Cori_step,0.8009028265490122,0.9169178765374945,0.68488777656053
2020-12-29,B117,Cori_slidingWindow,1.5122578922602037,1.9418756980275218,1.0826400864928856
2020-12-30,B117,Cori_slidingWindow,1.3888112173775469,1.7621532275007565,1.0154692072543372
2020-12-31,B117,Cori_slidingWindow,1.3043425273714735,1.6274044627695403,0.9812805919734068
2021-01-01,B117,Cori_slidingWindow,1.2347024718965678,1.5358210172484072,0.9335839265447283
2021-01-02,B117,Cori_slidingWindow,1.1742890800638779,1.4816773157828333,0.8669008443449224
2021-01-03,B117,Cori_slidingWindow,1.1284167266725114,1.4482684915733435,0.8085649617716792
2021-01-04,B117,Cori_slidingWindow,1.1026447364298722,1.4294889136842526,0.7758005591754917
2021-01-05,B117,Cori_slidingWindow,1.0945556950456081,1.424613211518667,0.7644981785725493
2021-01-06,B117,Cori_slidingWindow,1.097847401769654,1.424578458937401,0.7711163446019069
2021-01-07,B117,Cori_slidingWindow,1.1115487427948367,1.4230178299887282,0.8000796556009452
2021-01-08,B117,Cori_slidingWindow,1.1376745743926415,1.4316353914528188,0.8437137573324642
2021-01-09,B117,Cori_slidingWindow,1.1774457820697575,1.4755541434578348,0.8793374206816802
2021-01-10,B117,Cori_slidingWindow,1.225531281712106,1.546823544997916,0.9042390184262962
2021-01-11,B117,Cori_slidingWindow,1.2742423718083622,1.6124910661425678,0.9359936774741565
2021-01-12,B117,Cori_slidingWindow,1.3187070636708096,1.660186950967321,0.9772271763742981
2021-01-13,B117,Cori_slidingWindow,1.3565725297993168,1.6855918967840156,1.027553162814618
2021-01-14,B117,Cori_slidingWindow,1.386645533992156,1.695137762296292,1.07815330568802
2021-01-15,B117,Cori_slidingWindow,1.4066536869813844,1.698815827372235,1.1144915465905338
2021-01-16,B117,Cori_slidingWindow,1.4152950331238319,1.704385158878019,1.1262049073696447
2021-01-17,B117,Cori_slidingWindow,1.4134616550552657,1.7137966633694,1.1131266467411314
2021-01-18,B117,Cori_slidingWindow,1.4025671931861428,1.7245992478073637,1.0805351385649218
2021-01-19,B117,Cori_slidingWindow,1.382809966815858,1.7195536332562822,1.0460663003754338
2021-01-20,B117,Cori_slidingWindow,1.3541094277962198,1.6820444861586066,1.026174369433833
2021-01-21,B117,Cori_slidingWindow,1.319330852946006,1.6233148035198033,1.0153469023722086
2021-01-22,B117,Cori_slidingWindow,1.2867377852956228,1.5687851556914303,1.0046904148998153
2021-01-23,B117,Cori_slidingWindow,1.2603226588373102,1.5366417404228305,0.9840035772517899
2021-01-24,B117,Cori_slidingWindow,1.238122255375043,1.5234483014692692,0.9527962092808169
2021-01-25,B117,Cori_slidingWindow,1.216616110590349,1.5103447039325841,0.9228875172481139
2021-01-26,B117,Cori_slidingWindow,1.1948616870714763,1.4857486429680171,0.9039747311749355
2021-01-27,B117,Cori_slidingWindow,1.1740657820668994,1.4553112459862925,0.8928203181475063
2021-01-28,B117,Cori_slidingWindow,1.1531221518891912,1.4227743538064255,0.883469949971957
2021-01-29,B117,Cori_slidingWindow,1.1314110021844566,1.388529718588341,0.8742922857805722
2021-01-30,B117,Cori_slidingWindow,1.1094891164122214,1.361577071921715,0.8574011609027277
2021-01-31,B117,Cori_slidingWindow,1.089326680202212,1.3496047037011372,0.8290486567032868
2021-02-01,B117,Cori_slidingWindow,1.072849377764673,1.347064332979707,0.7986344225496391
2021-02-02,B117,Cori_slidingWindow,1.0638778827821378,1.343986585317896,0.7837691802463795
2021-02-03,B117,Cori_slidingWindow,1.0660968035949456,1.3376244983958334,0.7945691087940578
2021-02-04,B117,Cori_slidingWindow,1.0795836096669895,1.3372322832976324,0.8219349360363466
2021-02-05,B117,Cori_slidingWindow,1.0981581254619077,1.3562895162486517,0.8400267346751638
2021-02-06,B117,Cori_slidingWindow,1.1151666785783978,1.3931382607754712,0.8371950963813244
2021-02-07,B117,Cori_slidingWindow,1.1290709685917253,1.4364615221202994,0.821680415063151
2021-02-08,B117,Cori_slidingWindow,1.1409054783989052,1.4798005865295223,0.8020103702682881
2021-02-09,B117,Cori_slidingWindow,1.1505235809034695,1.5148125295719812,0.7862346322349578
2021-02-10,B117,Cori_slidingWindow,1.1567521819139988,1.533518879179234,0.7799854846487635
2021-02-11,B117,Cori_slidingWindow,1.1603408856020194,1.5385336870801323,0.7821480841239066
2021-02-12,B117,Cori_slidingWindow,1.1625752001331933,1.5363033476427896,0.7888470526235969
2021-02-13,B117,Cori_slidingWindow,1.1637652335714859,1.5296811964972892,0.7978492706456825
2020-12-27,B117,Cori_step,1.9048179337434044,2.2054952590552275,1.604140608431581
2020-12-28,B117,Cori_step,1.9048179337434044,2.2054952590552275,1.604140608431581
2020-12-29,B117,Cori_step,1.9048179337434044,2.2054952590552275,1.604140608431581
2020-12-30,B117,Cori_step,1.9048179337434044,2.2054952590552275,1.604140608431581
2020-12-31,B117,Cori_step,1.9048179337434044,2.2054952590552275,1.604140608431581
2021-01-01,B117,Cori_step,1.27060199868746,1.4650604999852277,1.0761434973896922
2021-01-02,B117,Cori_step,1.27060199868746,1.4650604999852277,1.0761434973896922
2021-01-03,B117,Cori_step,1.27060199868746,1.4650604999852277,1.0761434973896922
2021-01-04,B117,Cori_step,1.27060199868746,1.4650604999852277,1.0761434973896922
2021-01-05,B117,Cori_step,1.27060199868746,1.4650604999852277,1.0761434973896922
2021-01-06,B117,Cori_step,1.27060199868746,1.4650604999852277,1.0761434973896922
2021-01-07,B117,Cori_step,1.27060199868746,1.4650604999852277,1.0761434973896922
2021-01-08,B117,Cori_step,1.27060199868746,1.4650604999852277,1.0761434973896922
2021-01-09,B117,Cori_step,1.27060199868746,1.4650604999852277,1.0761434973896922
2021-01-10,B117,Cori_step,1.27060199868746,1.4650604999852277,1.0761434973896922
2021-01-11,B117,Cori_step,1.27060199868746,1.4650604999852277,1.0761434973896922
2021-01-12,B117,Cori_step,1.27060199868746,1.4650604999852277,1.0761434973896922
2021-01-13,B117,Cori_step,1.27060199868746,1.4650604999852277,1.0761434973896922
2021-01-14,B117,Cori_step,1.27060199868746,1.4650604999852277,1.0761434973896922
2021-01-15,B117,Cori_step,1.27060199868746,1.4650604999852277,1.0761434973896922
2021-01-16,B117,Cori_step,1.27060199868746,1.4650604999852277,1.0761434973896922
2021-01-17,B117,Cori_step,1.27060199868746,1.4650604999852277,1.0761434973896922
2021-01-18,B117,Cori_step,1.1577274856047053,1.3204369342344224,0.9950180369749881
2021-01-19,B117,Cori_step,1.1577274856047053,1.3204369342344224,0.9950180369749881
2021-01-20,B117,Cori_step,1.1577274856047053,1.3204369342344224,0.9950180369749881
2021-01-21,B117,Cori_step,1.1577274856047053,1.3204369342344224,0.9950180369749881
2021-01-22,B117,Cori_step,1.1577274856047053,1.3204369342344224,0.9950180369749881
2021-01-23,B117,Cori_step,1.1577274856047053,1.3204369342344224,0.9950180369749881
2021-01-24,B117,Cori_step,1.1577274856047053,1.3204369342344224,0.9950180369749881
2021-01-25,B117,Cori_step,1.1577274856047053,1.3204369342344224,0.9950180369749881
2021-01-26,B117,Cori_step,1.1577274856047053,1.3204369342344224,0.9950180369749881
2021-01-27,B117,Cori_step,1.1577274856047053,1.3204369342344224,0.9950180369749881
2021-01-28,B117,Cori_step,1.1577274856047053,1.3204369342344224,0.9950180369749881
2021-01-29,B117,Cori_step,1.1577274856047053,1.3204369342344224,0.9950180369749881
2021-01-30,B117,Cori_step,1.1577274856047053,1.3204369342344224,0.9950180369749881
2021-01-31,B117,Cori_step,1.1577274856047053,1.3204369342344224,0.9950180369749881
2021-02-01,B117,Cori_step,1.1577274856047053,1.3204369342344224,0.9950180369749881
2021-02-02,B117,Cori_step,1.1577274856047053,1.3204369342344224,0.9950180369749881
2021-02-03,B117,Cori_step,1.1577274856047053,1.3204369342344224,0.9950180369749881
2021-02-04,B117,Cori_step,1.1577274856047053,1.3204369342344224,0.9950180369749881
2021-02-05,B117,Cori_step,1.1577274856047053,1.3204369342344224,0.9950180369749881
2021-02-06,B117,Cori_step,1.1577274856047053,1.3204369342344224,0.9950180369749881
2021-02-07,B117,Cori_step,1.1577274856047053,1.3204369342344224,0.9950180369749881
2021-02-08,B117,Cori_step,1.1577274856047053,1.3204369342344224,0.9950180369749881
2021-02-09,B117,Cori_step,1.1577274856047053,1.3204369342344224,0.9950180369749881
2021-02-10,B117,Cori_step,1.1577274856047053,1.3204369342344224,0.9950180369749881
2021-02-11,B117,Cori_step,1.1577274856047053,1.3204369342344224,0.9950180369749881
2021-02-12,B117,Cori_step,1.1577274856047053,1.3204369342344224,0.9950180369749881
2021-02-13,B117,Cori_step,1.1577274856047053,1.3204369342344224,0.9950180369749881
