date,data_type,sd,value
2021-02-06,Non-B117,180.80271985583647,579.0485886494037
2021-02-07,B117,169.78991037776373,648.1236075119842
2021-02-07,Non-B117,178.17514061932957,548.3507574541035
2021-02-08,B117,197.97454884097405,685.4944590884747
2021-02-08,Non-B117,167.33867766012932,517.5543304311797
2021-02-09,B117,232.5926598266402,725.5845088552916
2021-02-09,Non-B117,163.12795346090778,486.4704485228428
2021-02-10,B117,270.81722941143516,766.1658294810926
2021-02-10,Non-B117,167.54911113713527,455.8288588965163
2021-02-11,B117,314.15393460883,809.6160992563675
2021-02-11,Non-B117,180.11441438042945,424.4063375889411
2021-02-12,B117,360.33865368233813,854.3100257027423
2021-02-12,Non-B117,197.5861812170319,391.87728604168905
2021-02-13,B117,407.17250216689825,898.836562728366
2021-02-13,Non-B117,218.1102506258779,359.2890654980388
